typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","796","TCA","Turks and Caicos Isds","380","ITA","Italy","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1.011","1.011","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","579","NOR","Norway","120","CMR","Cameroon","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1224.431","1224.431","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","498","MDA","Rep. of Moldova","156","CHN","China","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11994.59","11994.59","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","710","ZAF","South Africa","398","KAZ","Kazakhstan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6161.007","6161.007","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","208","DNK","Denmark","100","BGR","Bulgaria","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"491.946","491.946","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","566","NGA","Nigeria","702","SGP","Singapore","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28620416.082","28620416.082","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","600","PRY","Paraguay","702","SGP","Singapore","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1379902.22","1379902.22","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","842","USA","USA","480","MUS","Mauritius","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"145865.881","145865.881","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","752","SWE","Sweden","24","AGO","Angola","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.029","0.029","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","634","QAT","Qatar","616","POL","Poland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12437.467","12437.467","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","512","OMN","Oman","480","MUS","Mauritius","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5098.369","5098.369","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","231","ETH","Ethiopia","784","ARE","United Arab Emirates","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2233051.742","2233051.742","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","434","LBY","Libya","702","SGP","Singapore","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"21028099.72","21028099.72","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","784","ARE","United Arab Emirates","807","MKD","North Macedonia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.029","0.029","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","703","SVK","Slovakia","446","MAC","China, Macao SAR","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"88970.165","88970.165","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","48","BHR","Bahrain","634","QAT","Qatar","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"969.038","969.038","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","724","ESP","Spain","466","MLI","Mali","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1.003","1.003","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","24","AGO","Angola","724","ESP","Spain","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1.012","1.012","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","446","MAC","China, Macao SAR","251","FRA","France","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6059.509","6059.509","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","434","LBY","Libya","792","TUR","T�rkiye","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3772700.019","3772700.019","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","408","PRK","Dem. People's Rep. of Korea","699","IND","India","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"768.543","768.543","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","16","ASM","American Samoa","16","ASM","American Samoa","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1138963.78","1138963.78","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","706","SOM","Somalia","36","AUS","Australia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"55835.987","55835.987","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","276","DEU","Germany","384","CIV","C�te d'Ivoire","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"159.757","159.757","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","792","TUR","T�rkiye","620","PRT","Portugal","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.029","0.029","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","404","KEN","Kenya","156","CHN","China","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2606433.598","2606433.598","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","826","GBR","United Kingdom","716","ZWE","Zimbabwe","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"39.014","39.014","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","699","IND","India","258","PYF","French Polynesia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4.989","4.989","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","0","W00","World","192","CUB","Cuba","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"924661.217","924661.217","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","214","DOM","Dominican Rep.","858","URY","Uruguay","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1529578.03","1529578.03","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","296","KIR","Kiribati","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5673148.995","5673148.995","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","392","JPN","Japan","44","BHS","Bahamas","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1.998","1.998","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","8","ALB","Albania","300","GRC","Greece","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"266999.142","266999.142","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","643","RUS","Russian Federation","804","UKR","Ukraine","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"297486.837","297486.837","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","112","BLR","Belarus","440","LTU","Lithuania","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"186946.015","186946.015","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","430","LBR","Liberia","699","IND","India","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"316204.783","316204.783","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","414","KWT","Kuwait","352","ISL","Iceland","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"160.281","160.281","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","894","ZMB","Zambia","490","S19","Other Asia, nes","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4.044","4.044","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","682","SAU","Saudi Arabia","703","SVK","Slovakia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24.211","24.211","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","300","GRC","Greece","462","MDV","Maldives","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2835.255","2835.255","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","116","KHM","Cambodia","670","VCT","Saint Vincent and the Grenadines","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"54887.615","54887.615","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","36","AUS","Australia","882","WSM","Samoa","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"274.905","274.905","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","788","TUN","Tunisia","203","CZE","Czechia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17917.906","17917.906","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","757","CHE","Switzerland","96","BRN","Brunei Darussalam","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"59.999","59.999","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","398","KAZ","Kazakhstan","56","BEL","Belgium","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"413576.997","413576.997","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","616","POL","Poland","404","KEN","Kenya","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"50.011","50.011","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","184","COK","Cook Isds","392","JPN","Japan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"321763.987","321763.987","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","64","BTN","Bhutan","704","VNM","Viet Nam","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1188.082","1188.082","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","604","PER","Peru","276","DEU","Germany","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"645777.525","645777.525","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","686","SEN","Senegal","710","ZAF","South Africa","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7221.995","7221.995","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","704","VNM","Viet Nam","92","VGB","Br. Virgin Isds","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8109464.648","8109464.648","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","440","LTU","Lithuania","242","FJI","Fiji","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4.995","4.995","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","70","BIH","Bosnia Herzegovina","348","HUN","Hungary","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1929.681","1929.681","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","682","SAU","Saudi Arabia","496","MNG","Mongolia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"26.571","26.571","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","196","CYP","Cyprus","702","SGP","Singapore","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2852869.796","2852869.796","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","748","SWZ","Eswatini","703","SVK","Slovakia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"72.935","72.935","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","352","ISL","Iceland","748","SWZ","Eswatini","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"206.024","206.024","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","608","PHL","Philippines","626","TLS","Timor-Leste","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.029","0.029","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","36","AUS","Australia","748","SWZ","Eswatini","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"56.626","56.626","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","410","KOR","Rep. of Korea","400","JOR","Jordan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8.922","8.922","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","642","ROU","Romania","233","EST","Estonia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"106.896","106.896","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","634","QAT","Qatar","50","BGD","Bangladesh","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13.009","13.009","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","170","COL","Colombia","858","URY","Uruguay","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1565328.71","1565328.71","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","490","S19","Other Asia, nes","670","VCT","Saint Vincent and the Grenadines","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"937274.86","937274.86","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","116","KHM","Cambodia","442","LUX","Luxembourg","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"130.474","130.474","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","710","ZAF","South Africa","579","NOR","Norway","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10.011","10.011","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","807","MKD","North Macedonia","528","NLD","Netherlands","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3680120.163","3680120.163","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","28","ATG","Antigua and Barbuda","398","KAZ","Kazakhstan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"100.008","100.008","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","704","VNM","Viet Nam","508","MOZ","Mozambique","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"48.554","48.554","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","702","SGP","Singapore","716","ZWE","Zimbabwe","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1.026","1.026","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","12","DZA","Algeria","704","VNM","Viet Nam","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5586.961","5586.961","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","116","KHM","Cambodia","104","MMR","Myanmar","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5433212.634","5433212.634","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","682","SAU","Saudi Arabia","858","URY","Uruguay","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9678.186","9678.186","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","398","KAZ","Kazakhstan","462","MDV","Maldives","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"161.381","161.381","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","31","AZE","Azerbaijan","826","GBR","United Kingdom","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"66445.581","66445.581","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","192","CUB","Cuba","344","HKG","China, Hong Kong SAR","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"209887.358","209887.358","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","434","LBY","Libya","634","QAT","Qatar","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12143.987","12143.987","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","454","MWI","Malawi","608","PHL","Philippines","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"639.277","639.277","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","144","LKA","Sri Lanka","36","AUS","Australia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"904331.728","904331.728","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","251","FRA","France","231","ETH","Ethiopia","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6720","6720","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","76","BRA","Brazil","152","CHL","Chile","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"18981.715","18981.715","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","842","USA","USA","404","KEN","Kenya","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"53.238","53.238","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","104","MMR","Myanmar","376","ISR","Israel","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3475.73","3475.73","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","446","MAC","China, Macao SAR","620","PRT","Portugal","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"179.991","179.991","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","788","TUN","Tunisia","156","CHN","China","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13138.037","13138.037","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","834","TZA","United Rep. of Tanzania","404","KEN","Kenya","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"363754.302","363754.302","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","608","PHL","Philippines","152","CHL","Chile","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"640.454","640.454","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","376","ISR","Israel","418","LAO","Lao People's Dem. Rep.","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17823.432","17823.432","0","false","true",
"C","A","20230101","2023","52","2023","764","THA","Thailand","X","Export","484","MEX","Mexico","31","AZE","Azerbaijan","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"77.761","77.761","0","false","true",
